12.579204	-29916810.466579
26.020284	-18821336.821071
39.834649	-19137939.832383
53.610652	-19299158.071510
67.022267	-19114016.133363
80.074395	-18912381.271132
92.730123	-19247852.377897
105.270768	-18809605.920462
117.402050	-18480125.382310
129.801088	-18307897.726051
142.234687	-18890902.380710
155.311587	-18371756.487974
167.842249	-18508573.210286
181.675348	-17756629.832641
195.018261	-18030373.740721
207.901834	-17900988.391482
220.871322	-18053709.706955
233.475474	-18476402.225250
246.029695	-17628135.953147
259.134078	-17814157.332316
272.266766	-17605091.081801
285.474815	-17647249.037122
298.759287	-17592042.081636
312.733932	-18190315.339767
326.185903	-17338156.894983
339.347647	-18080779.379954
352.393549	-17198497.355278
364.674585	-17657082.455120
377.464756	-17132108.154260
390.103802	-17378324.674277
402.680528	-17345051.722931
415.803077	-17475774.801144
429.195629	-17253512.021244
442.865939	-17228566.958874
456.477659	-17439617.328667
470.131252	-17219978.684661
483.417191	-16974512.824656
496.537440	-17643624.971419
509.280584	-17304009.998632
521.889059	-17093630.166432
534.201654	-17474751.755822
546.612525	-16901191.530544
559.003590	-17501039.509029
571.493739	-17159819.084197
584.752887	-17024438.776167
597.892639	-16963657.704720
611.346717	-16814542.648127
625.049594	-17226343.510039
638.698500	-17100100.957645
652.345601	-17091300.619235
665.522168	-16786853.604655
678.062886	-17392049.655194
690.940351	-16872110.455770
703.794392	-17084294.676852
716.496039	-16765239.489498
728.918936	-17095251.829301
741.163605	-17109510.493834
754.233058	-16789440.271089
766.785531	-17033533.554140
780.081389	-16850327.550148
793.681802	-17209908.333279
807.937854	-16658689.395490
821.731464	-16866338.441910
834.887816	-16929200.558345
848.133052	-16813699.825436
860.978651	-17020575.345183
873.757668	-16948798.903149
886.583000	-17146127.507739
899.444155	-17482613.834882
911.925398	-17537675.268934
924.351364	-16918620.997988
936.806276	-16786039.303847
949.944625	-17044883.041531
963.152896	-17311262.773695
976.703501	-16667586.013338
989.992250	-16769798.308050
1003.193030	-16841611.502253
1016.285420	-16573888.146761
1030.235359	-16800646.898911
1044.270340	-16687404.868216
1058.104124	-16766813.527856
1071.434144	-16710038.641267
1084.720978	-16745398.674133
1097.530435	-17312597.764617
1110.914468	-16426402.468893
1123.504649	-16817281.106286
1135.934994	-16868815.398158
1148.275788	-16557542.655496
1161.258060	-16639885.069864
1174.273092	-16776346.902993
1187.374342	-16496235.531175
1200.059491	-16868334.942453
1213.368310	-16896330.146042
1226.786241	-16639495.137333
1240.085953	-17234821.807814
1253.419509	-16849641.111555
1266.239157	-16927965.146897
1279.848015	-16688126.952311
1293.295161	-16934467.693167
1307.377105	-16725189.461904
1320.995927	-16814094.711764
1334.571043	-16477087.330542
1347.805290	-16484211.728175
1360.564103	-16355301.967608
1373.563723	-16996949.642653
1386.552846	-16491943.323112
1398.942673	-16698742.573012
1411.494536	-16551269.452864
1424.829066	-16458383.084181
1437.890639	-16871865.251324
1450.458911	-16659429.186385
1462.890120	-16351095.056926
1475.300661	-16761060.437422
1487.751616	-16470062.054252
1500.393369	-16539067.225678
1513.392840	-16646174.543238
1525.934843	-16432510.951316
1539.268198	-16488039.220439
1552.653438	-17098589.089623
1565.912463	-16749375.584555
1579.108937	-16581843.914316
1592.914016	-16556510.540998
1606.707548	-16344619.929343
1620.620311	-16216948.850592
1633.943105	-16756537.656539
1646.853468	-16635878.896259
1660.174570	-16327651.415146
1672.680158	-16568497.116465
1685.500637	-16679801.097502
1698.335274	-16676997.915527
1711.151438	-16387544.414209
1723.635075	-16579651.278155
1736.051567	-16320784.620956
1748.472410	-16610310.715862
1761.133918	-16628369.260771
1773.979511	-16701534.843756
1787.326990	-16408136.644059
1799.903718	-16486988.692821
1813.125004	-16304658.313576
1825.872871	-16530139.968970
1838.891085	-16602901.767758
1852.189422	-16393362.397527
1865.512498	-16555120.451732
1878.554223	-16434773.669232
1890.475882	-16403940.213543
1902.267973	-16283667.718553
1914.274017	-16558346.128743
1925.979174	-16629118.344412
1937.856177	-16399259.691539
1951.071292	-16699092.381631
1964.625020	-16426968.487707
1977.993531	-16631052.600166
1991.295084	-16386042.138112
2004.338164	-16350881.767220
2017.029900	-16602715.061125
2029.990947	-16331293.418243
2042.954975	-16284317.197275
2056.016230	-16454169.540387
2068.952094	-16213328.144253
2081.313663	-16382505.011000
2093.875120	-16348570.051134
2106.632987	-16233795.473933
2119.425175	-16992701.940926
2131.746582	-16251929.661796
2144.039533	-16296959.505594
2156.847781	-16191275.717761
2169.630201	-16303076.385503
2182.519005	-16407252.259444
2195.101052	-16375492.390507
2208.375707	-16267729.084793
2221.181516	-16228477.379148
2234.182706	-16404423.569469
2247.257110	-16326842.424947
2260.182968	-16293006.059243
2273.389978	-16434097.456249
2286.699801	-16341549.469317
2300.353317	-16347367.620675
2314.092736	-16306621.249409
2328.087863	-16320930.809975
2341.752312	-16358613.564331
2355.337114	-16380519.414706
2368.726275	-16269383.133613
2381.875561	-16080493.250112
2394.573373	-16293242.515230
2407.517460	-16307137.689261
2420.091410	-16422213.366943
2432.713649	-16399401.627488
2445.446996	-16356135.547933
2457.881145	-16246777.481848
2470.981654	-16233052.491255
2483.552973	-16110059.965069
2496.559646	-16292152.851169
2509.201425	-16417441.648945
2521.379351	-16153170.724874
2534.305657	-16113867.444229
2546.836487	-16180052.859632
2559.769937	-16077466.878090
2572.455222	-16223103.324986
2585.231887	-16251916.694747
2598.743808	-16193895.191144
2612.075781	-16009793.829310
2625.149065	-16060810.000992
2638.527003	-16316517.290598
2652.516261	-16133267.665133
2666.767105	-16362123.784144
2680.242800	-16188342.499349
2693.517248	-16126527.021964
2706.767287	-16234936.321892
2720.177502	-16713792.082124
2733.361872	-16452043.180471
2746.565214	-15974263.463544
2759.288360	-16323761.133753
2772.048670	-16243770.973966
2785.163840	-16070716.271975
2797.862441	-16153267.474508
2810.626876	-16170089.159180
2823.573443	-16146087.351722
2835.645683	-16177472.751775
2848.059855	-16329241.421917
2860.739523	-16152719.746619
2873.472042	-16309604.839570
2886.564051	-16147115.504870
2899.445289	-16255256.960293
2912.351401	-16072058.384445
2925.435743	-16295549.507344
2938.864992	-16160916.620417
2952.566432	-16122038.599516
2966.245306	-16214572.564214
2980.073090	-16200866.227233
2993.743411	-16051325.772595
3006.937495	-16040618.813469
3020.291462	-16202701.820728
3033.670379	-16249373.932846
3047.076329	-16283500.847476
3060.275573	-16323557.896123
3073.383048	-16163441.789213
3085.889405	-16035654.449486
3098.431866	-16099194.467256
3111.189850	-16082070.700516
3123.962193	-16115420.269951
3137.008305	-16003321.888253
3149.558026	-16185092.396056
3162.052769	-16129595.252210
3174.772874	-16174853.989058
3187.617897	-16126205.553165
3200.481725	-16195492.958849
3213.417273	-16055589.283722
3226.446509	-16043741.679162
3239.116353	-16128321.054791
3251.454799	-15978991.017266
3263.706449	-15953492.573859
3276.894486	-16051511.457854
3289.882664	-16231880.165172
3302.695785	-16006578.250076
3315.699321	-15978064.617819
3328.427302	-16166616.359940
3342.017697	-16049602.318900
3355.313166	-16020759.013831
3368.850775	-16100252.444223
3383.072071	-15944404.781643
3396.921497	-15983079.429000
3410.723174	-15951359.611387
3424.371045	-16007195.413644
3437.451100	-15937826.699433
3450.977629	-16136338.740872
3464.420488	-15971878.522170
3477.417175	-16171772.947846
3490.262807	-16095576.180218
3503.441509	-15908067.008896
3516.287930	-15932639.925480
3528.799080	-16116122.599900
3541.745102	-16099770.171548
3554.624705	-15940951.454551
3566.962580	-16010894.216225
3579.847113	-15980329.322943
3592.462088	-16043512.511678
3605.037361	-16023810.337144
3617.438134	-15931130.821797
3629.952863	-16097818.873209
3642.715942	-16003379.572332
3656.031465	-16078462.394523
3669.143664	-15822384.763015
3682.088090	-15932533.230030
3695.562759	-16025120.717323
3708.842619	-15987403.804818
3722.714898	-15986320.689995
3736.475063	-15977226.305142
3749.779352	-15939334.234143
3761.359179	-15907930.181684
3773.318199	-16053351.072886
3785.026830	-16068910.863603
3796.528628	-15826830.980019
3807.940295	-15730748.867390
3819.397790	-15988500.527385
3831.720773	-16029068.931405
3844.885112	-15854070.620949
3857.785084	-16003131.127059
3871.344495	-16224823.283457
3884.432548	-16050087.418422
3897.647641	-15863205.769494
3910.665397	-15964892.475820
3923.565915	-15960232.741237
3936.473073	-16062172.557013
3949.059896	-16086297.572190
3962.149023	-16076061.689758
3974.884152	-15970424.601894
3987.450035	-15874390.843886
4000.143969	-15923611.215276
4012.585338	-16041416.443994
4024.989912	-15872507.618033
4037.344143	-15954806.081506
4049.705747	-15942748.363108
4062.242653	-15870989.347554
4074.767281	-15961796.874193
4086.991274	-15939837.860377
4100.080601	-15958320.586510
4112.836354	-15978322.116443
4125.393985	-15954021.035719
4137.899185	-15896903.936484
4150.587893	-15773974.588468
4163.256984	-15880415.300381
4176.291774	-15996297.827049
4189.355520	-16054444.413195
4201.951230	-15843284.287901
4214.526390	-15868029.542469
4227.612069	-16034241.336332
4240.936609	-16060165.921424
4254.592927	-15885700.019066
4268.187778	-15771859.205200
4281.646385	-15927961.615077
4294.920509	-15815766.853876
4308.345915	-16012276.218894
4322.139790	-15900302.061655
4335.967703	-15869071.271282
4349.869169	-15892317.624757
4363.596494	-15942143.739571
4377.423679	-15765018.083536
4390.803263	-15758043.716873
4403.666289	-15832413.158578
4416.666963	-15878285.089168
4430.003253	-15943917.614416
4443.229283	-15988073.210164
4456.616275	-15994378.689716
4469.300626	-15830757.563966
4482.359569	-15812193.030719
4495.089903	-15992527.872895
4507.736545	-15868249.795730
4520.710435	-15703382.048784
4533.547635	-15874259.047061
4546.492435	-15768729.862907
4558.818089	-15860786.561755
4571.286100	-15814357.553190
4583.910699	-15808284.208815
4596.626183	-15923554.676876
4608.814465	-15798311.190284
4621.387437	-16066913.645186
4633.871369	-15791784.349335
4646.040522	-15988491.519716
4658.486375	-15758241.524873
4671.647781	-15783755.001782
4685.165964	-15946816.779650
4698.812594	-15754338.614986
4712.137488	-15892423.651792
4725.881223	-15914110.678608
4739.830135	-15855548.094334
4753.615868	-15741273.513819
4766.968811	-15885838.861261
4780.696269	-15852730.607878
4794.353872	-15892866.599417
4807.568374	-15835453.611174
4820.283687	-15824454.894943
4833.401375	-15729714.304056
4846.980946	-15876218.122025
4860.036507	-15860507.073494
4873.325751	-15744754.646162
4886.183505	-16024988.226064
4899.274230	-15690215.300687
4912.297227	-15670576.618046
4924.992748	-15794713.201681
4937.639141	-15741812.369334
4950.465918	-15891996.639963
4963.196944	-15748538.498540
4975.944576	-15722713.256224
4988.879493	-15799439.547241
5001.735265	-15770565.782694
5014.295798	-15780665.735971
5027.040081	-15672964.822257
5039.848646	-15859366.027269
5052.505487	-15715953.059173
5064.597820	-15806509.113380
5076.077100	-15613891.770005
5087.432056	-15764654.247638
5099.986992	-15759436.806781
5113.420138	-15711527.622171
5127.268597	-15676455.272845
5141.057679	-15658192.597512
5154.822279	-15697461.857890
5168.675409	-15743431.754712
5182.446622	-15775477.881063
5195.954259	-15783516.541110
5209.272100	-15750009.284438
5222.835085	-15826749.647754
5235.787979	-15843066.021433
5248.845703	-15749435.490872
5262.132036	-15714231.042195
5275.570559	-15703864.634576
5288.509519	-15808978.296760
5301.513209	-15696739.205458
5314.614539	-15658704.993628
5327.254071	-15963048.736530
5339.919362	-15732145.888732
5353.266744	-15855612.954954
5365.850884	-15799726.272224
5378.645749	-15740219.351842
5391.002356	-15627291.886944
5403.151134	-15730493.645173
5415.365357	-15683236.794220
5428.157544	-15593993.674050
5440.929789	-15773045.199745
5453.340120	-15723868.989220
5466.105295	-15677699.616095
5478.893102	-15569160.266445
5491.322366	-15780081.003109
5503.785352	-15698619.504901
5516.514726	-15714186.178814
5529.910972	-15668728.168073
5543.620424	-15802676.474981
5556.507129	-15632966.468114
5569.755854	-15820143.820155
5583.264141	-15800900.151323
5597.227971	-15713879.362217
5610.545927	-15864328.649763
5622.548360	-15796848.989652
5634.390062	-15587478.849510
5645.956034	-15539652.283015
5657.703361	-15697682.580282
5669.692661	-15736173.868041
5682.991806	-15695193.223826
5695.851868	-15684479.475052
5708.810761	-15821412.044378
5721.547822	-15903072.928177
5734.341266	-15676436.373309
5747.362683	-15769988.497908
5760.131558	-15555234.533674
5772.997758	-15701774.824887
5786.457074	-15553401.821035
5799.064445	-15687798.827266
5811.862567	-15507938.023968
5824.748537	-15699728.789425
5837.197413	-15781314.959504
5849.492635	-15477438.348897
5862.029997	-15696519.436646
5874.996557	-15777324.785462
5887.496732	-15597941.643893
5900.272165	-15838865.239132
5913.084505	-15759631.933566
5926.008883	-15553431.580439
5938.596520	-15572295.722218
5951.414279	-15648613.992746
5964.524495	-15587643.694462
5977.791912	-15844761.082428
5991.457918	-15865017.098396
6005.328267	-15632799.370658
6019.058791	-15782053.104679
6033.179967	-15588333.923686
6046.912626	-15586160.172443
6060.747143	-15679754.666111
6074.127934	-15675482.806594
6087.484463	-15726205.119597
6100.709118	-15586752.392826
6113.710113	-15617742.292115
6126.751144	-15565663.107035
6139.595839	-15747967.369366
6152.483510	-15698636.883517
6165.025515	-15873520.601231
6177.450494	-15610837.951359
6190.044354	-15671713.572491
6202.758619	-15618135.057811
6215.367198	-15724916.680750
6227.964787	-15533382.846600
6240.882623	-15755232.625205
6253.289613	-15636261.252501
6265.983811	-15595581.023168
6278.953841	-15694510.990847
6291.815400	-15608831.817274
6304.989479	-15466415.973098
6317.769805	-15482936.510867
6331.374671	-15645987.002713
6344.618129	-15666534.182315
6358.016929	-15687225.760729
6371.287087	-15507202.722427
6385.134339	-15697212.166282
6399.025775	-15666639.355976
6413.233574	-15648498.300096
6426.655478	-15491902.327261
6440.230122	-15816732.033391
6453.839246	-15567315.798904
6466.716168	-15531933.900778
6479.785899	-15516436.716392
6492.831473	-15581858.110520
6505.648206	-15485045.116552
6518.826834	-15679543.329220
6531.892084	-15567636.613657
6544.594013	-15597640.193574
6557.398324	-15649979.543240
6570.331138	-15563512.637297
6583.062563	-15492838.918378
6596.045178	-15590207.395957
6608.108506	-15463022.406830
6620.361091	-15513227.115989
6632.928259	-15484412.052641
6645.744002	-15480132.691886
6658.055468	-15654661.384964
6670.361819	-15561920.326279
6682.845936	-15564312.404969
6695.132161	-15709250.954304
6707.740294	-15360664.120368
6720.297482	-15636875.093394
6733.224450	-15590470.615877
6745.649535	-15547775.934733
6758.614241	-15480595.399076
6771.260854	-15469268.921961
6784.234684	-15607682.723082
6797.469902	-15505912.255344
6810.598523	-15435279.490221
6824.085524	-15433779.083210
6837.865955	-15453491.651093
6851.791607	-15559948.603080
6865.582837	-15486813.807301
6878.799022	-15410465.705823
6892.149134	-15413900.693170
6905.199338	-15491851.190519
6918.597332	-15406936.556266
6931.752631	-15451724.571718
6944.874958	-15457390.571351
6957.754077	-15471088.450302
6970.409325	-15478531.555375
6983.302106	-15459257.939683
6996.094543	-15460145.938023
7008.519415	-15500519.260566
7020.894597	-15630702.573726
7033.156727	-15316840.298927
7045.626132	-15601932.486346
7058.199228	-15455595.787358
7070.682171	-15537966.442550
7083.686411	-15455187.548190
7096.468315	-15496639.480668
7109.037364	-15521194.113981
7122.237753	-15590344.498722
7135.533959	-15694499.968455
7149.191133	-15471701.245943
7163.242948	-15449795.003572
7176.617577	-15390139.684263
7190.254833	-15426570.432877
7203.795139	-15728406.365017
7217.422472	-15495416.528203
7230.956500	-15479488.267900
7244.523711	-15402842.454733
7257.490262	-15586893.919834
7270.540655	-15387137.816020
7283.249613	-15851609.679271
7296.306826	-15502213.085168
7309.123944	-15396244.710792
7321.546457	-15375570.199144
7334.361474	-15620886.044920
7347.173629	-15455272.749000
7359.867760	-15404427.260515
7372.519435	-15432029.646305
7385.595787	-15366309.139135
7398.361915	-15460026.925349
7411.389655	-15399454.264676
7423.913028	-15434050.584422
7436.758140	-15371010.543754
7449.048516	-15348640.554432
7460.165401	-15439817.428240
7471.700711	-15522255.747042
7483.439225	-15327466.532968
7495.099731	-15371827.717107
7507.227186	-15576267.072978
7521.669507	-15413763.928113
7535.265193	-15384273.186494
7548.600128	-15473289.484634
7562.038248	-15372353.440633
7575.354245	-15410565.551413
7588.453382	-15433413.377269
7601.305984	-15745397.502352
7614.244814	-15387809.541028
7626.818936	-15523289.806608
7639.403379	-15494426.350380
7652.296906	-15409825.827326
7664.972135	-15351154.755735
7677.852480	-15493535.147829
7690.522313	-15480168.641062
7703.008367	-15360710.251064
7715.600266	-15368040.550221
7727.884712	-15416920.893202
7740.385903	-15505591.370999
7753.118970	-15334632.242973
7766.031138	-15376771.965288
7779.292358	-15428926.042589
7792.506875	-15373405.745315
7805.321599	-15289528.341230
7817.918710	-15423273.393898
7831.315404	-15381216.082219
7844.407691	-15327419.206297
7857.434812	-15551888.435674
7870.680881	-15401262.113462
7884.156412	-15314043.633584
7897.431038	-15337214.488466
7911.287459	-15184423.097105
7925.282269	-15452861.748873
7938.897011	-15440056.804396
7952.422666	-15242489.570924
7965.447219	-15386060.965265
7979.399903	-15389480.083410
7992.805315	-15300386.773067
8005.803167	-15324436.175459
8018.744800	-15304540.379542
8031.573553	-15348443.839340
8044.390998	-15402553.480044
8057.420115	-15467889.668372
8070.342463	-15325733.146787
8082.462013	-15436280.990332
8095.059316	-15392374.148746
8107.508035	-15294916.400508
8119.746559	-15448912.594157
8132.068930	-15332166.902467
8144.858754	-15429016.570498
8157.279064	-15298122.462304
8169.864826	-15316467.537828
8182.085932	-15296426.320439
8194.457040	-15254476.887648
8207.111655	-15414035.139747
8220.252497	-15445503.908315
8233.162772	-15365945.627227
8246.243851	-15337080.199937
8259.698793	-15234718.108780
8273.239027	-15370947.891892
8286.680808	-15421784.294180
8300.393807	-15380020.263924
8314.167552	-15470411.130248
8327.857447	-15331859.106641
8341.321830	-15359927.489516
8354.800361	-15434301.498285
8368.208622	-15433808.181191
8380.541512	-15286530.578848
8393.488618	-15299495.090532
8406.056856	-15452734.519654
8419.106548	-15338613.254525
8432.255877	-15353651.532886
8444.743224	-15379160.193900
8457.396277	-15410493.632761
8470.013595	-15405040.667387
8482.111364	-15306259.629279
8494.140672	-15292914.685518
8506.400109	-15269446.069143
8518.334644	-15409367.365213
8530.637880	-15327060.352207
8543.094121	-15415946.595747
8555.542911	-15331115.294046
8568.514072	-15347338.251645
8580.823086	-15239441.188461
8593.657416	-15180972.542722
8606.407479	-15529393.353367
8619.691283	-15186474.230521
8633.321516	-15298170.297771
8646.799413	-15272549.741131
8660.023224	-15263434.111707
8673.653288	-15343103.485462
8687.708224	-15220963.396534
8701.599001	-15385750.821536
8714.966306	-15337526.689612
8728.730086	-15320355.763954
8742.112709	-15236222.840389
8755.361507	-15340509.400796
8768.634032	-15286491.390810
8781.129479	-15317967.258279
8794.119185	-15363627.495835
8806.663151	-15248307.949719
8819.422044	-15275043.348557
8832.109093	-15245155.095481
8844.316681	-15315703.629074
8857.077598	-15255312.596747
8869.273179	-15305389.383016
8881.816551	-15175855.802050
8894.674198	-15484760.466559
8907.582773	-15355717.918461
8920.185940	-15260163.758079
8932.594154	-15255607.735984
8945.617303	-15331777.100992
8958.339138	-15183138.247370
8971.279562	-15522168.073646
8984.467595	-15322847.396458
8997.735919	-15192917.923458
9011.428941	-15252475.604743
9024.753042	-15191828.684356
9038.315904	-15319035.590485
9051.957523	-15284275.022214
9065.337186	-15261468.419293
9078.882539	-15231768.260747
9092.238234	-15279713.991976
9105.377609	-15367680.662598
9118.599870	-15241826.828032
9132.118879	-15335767.276307
9144.938286	-15297369.358661
9157.954058	-15255381.858746
9170.781499	-15202111.470656
9183.234659	-15380893.194253
9196.073511	-15422064.724138
9208.367409	-15182263.892388
9220.914165	-15169739.989146
9233.689902	-15237038.139495
9246.432901	-15348719.633678
9258.849604	-15324347.666739
9271.188757	-15265786.727549
9283.416951	-15223916.841553
9294.127208	-15150978.693753
9304.830409	-15283743.675008
9315.596968	-15247169.756257
9326.301929	-15295662.822541
9337.122481	-15253520.155025
9350.124760	-15277574.038118
9363.022873	-15183044.614228
9376.230559	-15223541.556413
9389.312960	-15217713.175419
9402.841767	-15330169.869732
9416.021914	-15200789.946825
9429.689659	-15182736.339293
9444.011115	-15257292.029825
9457.399358	-15178487.384527
9470.818217	-15260681.479830
9483.767966	-15274085.762385
9497.015074	-15410603.385986
9510.151691	-15314046.953441
9522.701695	-15206875.657160
9535.226830	-15147406.395310
9548.269009	-15329090.855786
9560.666791	-15315049.345038
9572.914857	-15113847.213286
9585.359950	-15255663.005667
9598.216967	-15127491.137846
9610.885287	-15277647.782891
9623.866542	-15244932.009324
9636.934469	-15185546.611804
9649.194698	-15294366.453340
9661.901307	-15161427.836650
9674.597191	-15295684.611656
9687.347020	-15241882.841789
9700.058571	-15202348.178440
9712.492317	-15294007.621469
9724.974904	-15087749.288617
9737.309483	-15034540.590999
9750.015026	-15289311.213852
9762.519618	-15164891.441119
9775.213981	-15107303.789060
9787.822618	-15160587.495224
9800.649995	-15211286.189401
9813.568019	-15288559.593753
9827.244546	-15159191.956601
9840.337442	-15195276.975966
9853.495421	-15367572.692532
9866.969043	-15259484.846699
9880.953255	-15234454.503676
9895.110880	-15129615.180322
9908.467856	-15298318.669252
9921.816418	-15274031.740806
9934.901881	-15324952.782990
9948.123203	-15187913.030852
9961.422739	-15285345.809739
9974.137330	-15197503.154368
9987.227550	-15132115.675280
9999.887834	-15113391.239661
10012.747076	-15254762.104609
10025.267780	-15150578.476673
10038.066452	-15170730.395132
10050.681566	-15140003.802608
10063.609013	-15182667.582104
10076.143758	-15314682.681184
10088.807547	-15280022.716904
10101.526628	-15295169.365767
10114.484164	-15220476.325502
10127.446130	-15073460.250960
10140.388563	-15093328.795543
10153.689287	-15276093.891127
10167.327052	-15193596.734180
10180.958355	-15126765.840066
10194.732500	-15289288.774848
10208.229668	-15172685.990647
10220.017100	-15223688.067047
10231.910387	-15095954.543594
10244.115205	-15108486.540389
10257.618064	-15338561.105582
10270.549092	-15109450.559888
10283.382655	-15168718.643481
10296.133749	-15122337.971404
10308.660075	-15173906.425147
10321.702636	-15246684.875498
10334.338177	-15218379.669125
10347.027090	-15143130.587558
10359.093570	-15236667.958734
10371.803001	-15181803.487086
10384.517929	-15223315.569725
10397.103766	-15026792.616792
10409.956339	-15086628.776208
10422.150719	-15156160.023704
10434.704126	-15204583.162521
10447.515694	-15191214.131745
10460.521458	-15138969.896327
10473.701360	-15076067.525718
10486.240426	-15123592.471295
10499.678715	-15129874.527437
10513.123503	-15202760.603783
10526.568534	-15186734.773953
10540.674892	-15176590.399930
10554.289381	-15049860.048457
10567.957577	-15152324.825101
10581.370576	-15120240.716890
10594.549308	-15151145.590740
10607.776311	-15051946.775264
10620.433075	-15296528.408936
10633.522796	-15049785.273805
10646.159907	-15135255.141175
10658.902013	-14883507.204946
10671.256234	-15090135.588770
10684.325000	-15172133.605011
10697.092765	-15171557.067054
10709.626921	-15048016.949394
10722.520561	-15086764.990628
10735.960822	-15018104.659960
10748.875460	-15225983.055318
10762.536788	-15226042.881090
10777.044443	-15101114.690574
10790.749535	-15153054.797139
10804.163325	-15294148.189366
10817.232938	-15074647.475012
10830.693172	-15123531.272234
10843.975954	-15078078.342175
10857.175817	-15186353.449960
10870.055105	-15183651.764703
10882.757135	-15049208.049372
10895.852054	-14961205.076274
10908.161415	-15062597.583178
10921.242379	-15008980.095778
10934.114922	-14962244.163747
10946.519017	-14993170.914162
10958.962669	-15077276.334065
10971.730013	-15112409.745207
10984.560251	-15085626.451214
10997.034349	-15123595.498576
11010.082618	-15091162.025461
11023.121772	-15063219.247509
11035.903384	-15042078.871567
11049.045173	-15133080.252251
11062.640018	-15242377.630873
11075.948454	-15108737.590408
11089.643222	-15242931.957092
11102.023133	-15200277.436157
11113.755454	-15085585.633507
11125.522088	-15126169.270020
11137.205292	-15048193.417470
11148.631617	-15173692.474508
11161.001137	-15050309.697107
11173.939144	-15060610.501413
11186.677835	-15085980.106156
11199.456192	-15177644.743066
11212.292167	-15175044.590593
11224.856923	-15031402.115849
11237.194459	-15115660.947126
11250.080039	-15020968.260155
11262.618315	-15168141.071318
11275.502966	-14964294.652080
11288.317609	-15169820.486605
11300.512299	-15181079.104915
11312.889929	-15204935.853313
11325.350845	-15017970.331052
11337.811514	-15093156.335017
11350.518748	-15101350.489895
11363.277022	-14996551.621124
11376.465793	-15120045.552886
11389.770864	-15026764.390092
11403.356595	-15070129.218973
11416.567026	-15148882.519329
11429.676043	-15220347.208737
11443.222053	-15143316.197554
11457.053362	-15061407.909216
11470.899055	-15055408.030975
11484.427186	-15087095.298418
11498.220379	-15187402.417157
11511.377068	-15020096.258254
11524.308426	-15079092.517630
11537.158681	-15002891.033942
11549.983149	-15025428.840630
11562.771787	-15095895.135479
11575.738615	-15085589.849704
11588.465727	-15096525.075683
11600.714290	-14927894.258918
11612.669561	-15052632.410542
11625.396439	-15082494.516057
11637.724893	-15028826.282695
11649.870696	-14995804.087468
11662.314891	-15036593.859359
11675.337138	-15029074.237869
11688.054586	-15038819.084803
11701.134718	-15101084.951962
11714.955068	-15230549.103704
11728.592110	-15104587.645581
11742.236851	-15091381.325438
11755.990018	-15018085.944537
11769.957929	-15102864.435597
11783.423511	-15056954.257861
11796.778334	-14953227.879542
11809.985341	-15063964.961478
11822.964880	-15062993.262527
11835.659222	-15004440.067014
11848.219329	-15121298.423189
11861.240387	-15063193.286845
11873.550469	-15240096.619448
11885.859581	-15145137.067839
11898.327258	-14933644.169052
11911.074558	-15072752.232927
11923.779824	-15130254.625474
11936.181175	-15065363.265704
11948.514032	-14923021.271992
11961.296267	-15097388.153321
11974.023041	-14987901.102138
11986.281095	-14924799.614763
11999.458223	-15166880.262252
12011.863903	-15085644.356706
12024.428952	-14944107.309560
12037.430914	-15093924.037206
12050.085112	-15026202.409889
12063.086928	-15067887.043771
12076.487441	-14912676.532852
12089.570084	-14852873.194031
12103.339361	-15074061.297219
12117.263902	-14961143.606428
12130.730107	-14997226.013047
12144.080859	-15144898.567129
12157.158551	-15084756.309317
12170.623070	-15199596.213017
12183.567183	-14864142.245017
12196.248114	-14919616.260630
12208.946953	-14935582.569119
12221.694493	-14981944.268389
12234.287104	-15161813.511139
12247.001184	-15089692.972255
12259.387646	-15029653.256371
12271.692714	-14947208.537606
12284.283293	-15063894.417420
